Name,Sale price,Regular price,Categories,Images,Description,Published,In stock?,Allow customer reviews?
Non Stick Grill Pan Iron - Black,900,"1,500",Kitchen & Dining > Cookware > Griddle & Grills,"https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/70/Non-Stick-Grill-Pan-Iron---Black-1664446246515.jpg,https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/70/Non-Stick-Grill-Pan-Iron---Black-1664446247162.jpg,https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/70/Non-Stick-Grill-Pan-Iron---Black-1664446248249.jpg","<div class=""drz_description""><h2 class=""productDetails_heading"">Product details of Non Stick Grill Pan Iron - Black</h2><div class=""description""><ul class=""""><li class="""">Product Type: BBQ / Grill Pans</li><li class="""">Color: Black</li><li class="""">Material: Cast Iron</li><li class="""">Size: 28CM</li><li class="""">Easy to Use and High Quality Product</li><li class="""">Feature: Eco-Friendly</li><li class="""">Wok type: Non-stick</li><li class="""">Pans Type: Griddles &amp; Grill Pans</li><li class="""">Shape: Square</li></ul></div><div class=""htmlContent""></div><h2 class=""specifications_heading"">Specifications of Non Stick Grill Pan Iron - Black</h2><div class=""specifications""><ul class=""specification-keys""><li class=""key-li""><span class=""key-title""> Brand  </span><div class=""html-content key-value"">No Brand</div></li><li class=""key-li""><span class=""key-title""> SKU  </span><div class=""html-content key-value"">169494256_BD-1104214151</div></li></ul></div><div class=""boxContent""><div class=""box-content""><span class=""key-title"">What’s in the box</span><div class=""html-content box-content-html"">Non Stick Grill Pan Iron - Black</div></div></div></div>",-1,0,1
Stainless Steel Small Pepper Crusher,400,500,Home Appliances > Small Kitchen Appliances > Food Preparation > Grinders,"https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/71/Stainless-Steel-Small-Pepper-Crusher-1664446252296.jpg,https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/71/Stainless-Steel-Small-Pepper-Crusher-1664446252928.jpg,https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/71/Stainless-Steel-Small-Pepper-Crusher-1664446253552.jpg,https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/71/Stainless-Steel-Small-Pepper-Crusher-1664446254168.jpg","<div class=""drz_description""><h2 class=""productDetails_heading"">Product details of Stainless Steel Small Pepper Crusher</h2><div class=""description""><ul class=""""><li class="""">Small handy crushers</li><li class="""">Ideal for home kitchen</li><li class="""">Durable and easy to clean</li><li class="""">Height- 13.5cm</li><li class="""">Width- 5.4cm</li><li class="""">Depth - 2.7cm</li><li class="""">1pcs</li></ul></div><div class=""htmlContent""><div class=""html-content detail-content""><p ><span ></span></p><div ><img src=""https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/71/Stainless-Steel-Small-Pepper-Crusher-1664446255285.jpg"" ></div><div ><img src=""https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/71/Stainless-Steel-Small-Pepper-Crusher-1664446255912.jpg"" ></div><div ><img src=""https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/71/Stainless-Steel-Small-Pepper-Crusher-1664446256990.jpg"" ></div><div ><img src=""https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/71/Stainless-Steel-Small-Pepper-Crusher-1664446258045.jpg"" ></div><p></p><div ><div ><img src=""https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/71/Stainless-Steel-Small-Pepper-Crusher-1664446259123.jpg"" ></div></div><p ><span></span></p></div></div><h2 class=""specifications_heading"">Specifications of Stainless Steel Small Pepper Crusher</h2><div class=""specifications""><ul class=""specification-keys""><li class=""key-li""><span class=""key-title""> Brand  </span><div class=""html-content key-value"">No Brand</div></li><li class=""key-li""><span class=""key-title""> SKU  </span><div class=""html-content key-value"">186151278_BD-1132421615</div></li></ul></div><div class=""boxContent""><div class=""box-content""><span class=""key-title"">What’s in the box</span><div class=""html-content box-content-html"">Stainless Steel Small Pepper Crusher</div></div></div></div>",-1,0,1
Magic Hose Pipe - 50 Feet,450,800,Tools >  DIY & Outdoor > Lawn & Garden > Watering Systems & Garden Hoses,"https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/72/Magic-Hose-Pipe---50-Feet-1664446264080.jpg,https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/72/Magic-Hose-Pipe---50-Feet-1664446264781.jpg,https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/72/Magic-Hose-Pipe---50-Feet-1664446265881.jpg","<div class=""drz_description""><h2 class=""productDetails_heading"">Product details of Magic Hose Pipe - 50 Feet</h2><div class=""description""><ul class=""""><li class="""">1- This newly designed expandable water hose will never tangle, twist, or kink. It is flexible and easy to handle or to storage! The hose can expand up to 3 times50ft) of its original length. It also can retract down to its original shape for easy storage.2-Our garden hose has 7 spraying water modes: Full, Cone, Center, Shower, Jet, Flat, Mist. Choose your loved style accordingly! Just to make watering much easier!3-Our garden hose is great for many outdoor &amp; indoor watering and cleaning uses: washing car, lawn, watering flowers / vegetables, cleaning windows / floor etc. Meeting all your needs.4-1* 50ft garden hose, 1* Spray Gun, 1* 3/4"" and 1/2"" Adapters, 1* User Manual.</li></ul></div><div class=""htmlContent""><div class=""html-content detail-content""><p ><span ></span></p><div ><img src=""https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/72/Magic-Hose-Pipe---50-Feet-1664446266946.jpg"" ></div><p></p><div ></div><p ></p><div ><div ><div ><div ><img src=""https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/72/Magic-Hose-Pipe---50-Feet-1664446268044.jpg"" ></div></div></div></div><div ><div ><div ><div ><img src=""https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/72/Magic-Hose-Pipe---50-Feet-1664446269154.jpg"" ></div></div></div></div><p ><span></span></p></div></div><h2 class=""specifications_heading"">Specifications of Magic Hose Pipe - 50 Feet</h2><div class=""specifications""><ul class=""specification-keys""><li class=""key-li""><span class=""key-title""> Brand  </span><div class=""html-content key-value"">No Brand</div></li><li class=""key-li""><span class=""key-title""> SKU  </span><div class=""html-content key-value"">186133036_BD-1132344755</div></li></ul></div><div class=""boxContent""><div class=""box-content""><span class=""key-title"">What’s in the box</span><div class=""html-content box-content-html"">50Ft Expandable Water Hose Pipe Flexible</div></div></div></div>",-1,0,1
"Diwali Plastic Round Smart Candy Box, For Dry Fruits",449,900,Kitchen & Dining > Kitchen Storage & Accessories > Food Storage & Dispensers,"https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/73/Diwali-Plastic-Round-Smart-Candy-Box--For-Dry-Fruits-1664446280797.jpg,https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/73/Diwali-Plastic-Round-Smart-Candy-Box--For-Dry-Fruits-1664446281434.jpg","<div class=""drz_description""><h2 class=""productDetails_heading"">Product details of Diwali Plastic Round Smart Candy Box, For Dry Fruits</h2><div class=""description""><ul class=""""><li class="""">Usage/Application: Dry Fruits</li><li class="""">Box Capacity: 600 G</li><li class="""">Material: Plastic</li><li class="""">Color: BLUE</li><li class="""">Occasion: Diwali</li><li class="""">Made in India</li></ul></div><div class=""htmlContent""><div class=""html-content detail-content""><p ><span ></span></p><div ><div ><div ><img src=""https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/73/Diwali-Plastic-Round-Smart-Candy-Box--For-Dry-Fruits-1664446282564.png"" ></div></div></div><p ><span></span></p></div></div><h2 class=""specifications_heading"">Specifications of Diwali Plastic Round Smart Candy Box, For Dry Fruits</h2><div class=""specifications""><ul class=""specification-keys""><li class=""key-li""><span class=""key-title""> Brand  </span><div class=""html-content key-value"">No Brand</div></li><li class=""key-li""><span class=""key-title""> SKU  </span><div class=""html-content key-value"">183959671_BD-1128603233</div></li><li class=""key-li""><span class=""key-title""> Model  </span><div class=""html-content key-value"">121</div></li></ul></div><div class=""boxContent""><div class=""box-content""><span class=""key-title"">What’s in the box</span><div class=""html-content box-content-html"">Diwali Plastic Round Smart Candy Box, For Dry Fruits</div></div></div></div>",-1,0,1
"Hot Drinking Mug, PP – 200ml-1pcs",299,400,Kitchen & Dining > Drinkware > Cups >  Mugs & Saucers,https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/74/Hot-Drinking-Mug--PP-–-200ml-1pcs-1664446287297.jpg,"<div class=""drz_description""><h2 class=""productDetails_heading"">Product details of Hot Drinking Mug, PP – 200ml-1pcs</h2><div class=""description""><ul class=""""><li class="""">100% BPA Free &amp; Food Grade.</li><li class="""">Perfect size for little hands to hold</li><li class="""">Dishwasher safe</li><li class="""">Break-resistant</li><li class="""">Mug, PP – 200ml</li><li class="""">1pcs</li></ul></div><div class=""htmlContent""><div class=""html-content detail-content""><p ><span ></span></p><div ><div ><img src=""https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/74/Hot-Drinking-Mug--PP-–-200ml-1pcs-1664446289731.png"" ></div></div><p ><span></span></p><div ><span></span></div><p ><span></span></p></div></div><h2 class=""specifications_heading"">Specifications of Hot Drinking Mug, PP – 200ml-1pcs</h2><div class=""specifications""><ul class=""specification-keys""><li class=""key-li""><span class=""key-title""> Brand  </span><div class=""html-content key-value"">No Brand</div></li><li class=""key-li""><span class=""key-title""> SKU  </span><div class=""html-content key-value"">183011468_BD-1127046888</div></li></ul></div><div class=""boxContent""><div class=""box-content""><span class=""key-title"">What’s in the box</span><div class=""html-content box-content-html"">Hot Drinking Mug, PP – 200ml-1pcs</div></div></div></div>",-1,0,1
"Multifunctional manual vegetable grinder, press, household mixer, kitchen food processor, manual stuffing machine accessories",690,990,Home Appliances > Small Kitchen Appliances > Food Preparation > Mixers,"https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/75/Multifunctional-manual-vegetable-grinder--press--household-mixer--kitchen-food-processor--manual-stuffing-machine-accessories-1664446300312.png,https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/75/Multifunctional-manual-vegetable-grinder--press--household-mixer--kitchen-food-processor--manual-stuffing-machine-accessories-1664446301400.png,https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/75/Multifunctional-manual-vegetable-grinder--press--household-mixer--kitchen-food-processor--manual-stuffing-machine-accessories-1664446302521.png,https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/75/Multifunctional-manual-vegetable-grinder--press--household-mixer--kitchen-food-processor--manual-stuffing-machine-accessories-1664446303612.png,https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/75/Multifunctional-manual-vegetable-grinder--press--household-mixer--kitchen-food-processor--manual-stuffing-machine-accessories-1664446304313.png,https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/75/Multifunctional-manual-vegetable-grinder--press--household-mixer--kitchen-food-processor--manual-stuffing-machine-accessories-1664446305429.png,https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/75/Multifunctional-manual-vegetable-grinder--press--household-mixer--kitchen-food-processor--manual-stuffing-machine-accessories-1664446306495.png","<div class=""drz_description""><h2 class=""productDetails_heading"">Product details of Multifunctional manual vegetable grinder, press, household mixer, kitchen food processor, manual stuffing machine accessories</h2><div class=""description""><ul class=""""><li class="""">Material:Plastic</li><li class="""">Model Number:Press the manual meat grinder</li><li class="""">Product Name:Press manual vegetable wringer</li><li class="""">Number:Vegetable-Cutting Machine Meat Grinder</li><li class="""">Color:Multicolor</li><li class="""">Size: 2Ltr</li><li class="""">Product Categories:Kitchen Manually Widget</li><li class="""">Style:Light Luxury</li><li class="""">1.:Manually Home Vegetable-Cutting Machine</li><li class="""">2.:Hand Pressing Type Meat Mincing Machine</li><li class="""">3.:Walk-behind Knife Mill Press</li><li class="""">4.:Fruit and Vegetable Shredding Tool</li><li class="""">5.:Home Cooking Machine Garlic Processor</li><li class="""">****** Baby food supplement*****</li></ul></div><div class=""htmlContent""><div class=""html-content detail-content""><p ><span ></span></p><div ><img src=""https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/75/Multifunctional-manual-vegetable-grinder--press--household-mixer--kitchen-food-processor--manual-stuffing-machine-accessories-1664446311627.png"" ></div><div ><img src=""https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/75/Multifunctional-manual-vegetable-grinder--press--household-mixer--kitchen-food-processor--manual-stuffing-machine-accessories-1664446313716.png"" ></div><div ><img src=""https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/75/Multifunctional-manual-vegetable-grinder--press--household-mixer--kitchen-food-processor--manual-stuffing-machine-accessories-1664446315809.png"" ></div><div ><img src=""https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/75/Multifunctional-manual-vegetable-grinder--press--household-mixer--kitchen-food-processor--manual-stuffing-machine-accessories-1664446316510.png"" ></div><div ><img src=""https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/75/Multifunctional-manual-vegetable-grinder--press--household-mixer--kitchen-food-processor--manual-stuffing-machine-accessories-1664446319620.png"" ></div><div ><img src=""https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/75/Multifunctional-manual-vegetable-grinder--press--household-mixer--kitchen-food-processor--manual-stuffing-machine-accessories-1664446321763.png"" ></div><p></p><div ><div ><img src=""https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/75/Multifunctional-manual-vegetable-grinder--press--household-mixer--kitchen-food-processor--manual-stuffing-machine-accessories-1664446324894.png"" ></div></div><p ><span></span></p></div></div><h2 class=""specifications_heading"">Specifications of Multifunctional manual vegetable grinder, press, household mixer, kitchen food processor, manual stuffing machine accessories</h2><div class=""specifications""><ul class=""specification-keys""><li class=""key-li""><span class=""key-title""> Brand  </span><div class=""html-content key-value"">No Brand</div></li><li class=""key-li""><span class=""key-title""> SKU  </span><div class=""html-content key-value"">209213008_BD-1159464154</div></li><li class=""key-li""><span class=""key-title""> Mixer Type  </span><div class=""html-content key-value"">Hand Mixer</div></li></ul></div><div class=""boxContent""><div class=""box-content""><span class=""key-title"">What’s in the box</span><div class=""html-content box-content-html"">Multifunctional manual vegetable grinder, press, household mixer, kitchen food processor, manual stuffing machine accessories</div></div></div></div>",-1,0,1
"Hot Drinking Mug, PP – 200ml-1pcs",299,460,Kitchen & Dining > Drinkware > Cups >  Mugs & Saucers,https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/76/Hot-Drinking-Mug--PP-–-200ml-1pcs-1664446329986.jpg,"<div class=""drz_description""><h2 class=""productDetails_heading"">Product details of Hot Drinking Mug, PP – 200ml-1pcs</h2><div class=""description""><ul class=""""><li class="""">100% BPA Free &amp; Food Grade.</li><li class="""">Perfect size for little hands to hold</li><li class="""">Dishwasher safe</li><li class="""">Break-resistant</li><li class="""">Mug, PP – 200ml</li><li class="""">1pcs</li></ul></div><div class=""htmlContent""><div class=""html-content detail-content""><p ><span ></span></p><div ><div ><img src=""https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/76/Hot-Drinking-Mug--PP-–-200ml-1pcs-1664446332236.png"" ></div></div><p ><span></span></p><div ><div ><span></span></div></div><p ><span></span></p></div></div><h2 class=""specifications_heading"">Specifications of Hot Drinking Mug, PP – 200ml-1pcs</h2><div class=""specifications""><ul class=""specification-keys""><li class=""key-li""><span class=""key-title""> Brand  </span><div class=""html-content key-value"">No Brand</div></li><li class=""key-li""><span class=""key-title""> SKU  </span><div class=""html-content key-value"">183006545_BD-1127057394</div></li></ul></div><div class=""boxContent""><div class=""box-content""><span class=""key-title"">What’s in the box</span><div class=""html-content box-content-html"">Hot Drinking Mug, PP – 200ml-1pcs</div></div></div></div>",-1,0,1
BBQ Grill Machine/ Portable Barbecue Machine- Black,930,"1,500",Kitchen & Dining > Cookware > Griddle & Grills,"https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/77/BBQ-Grill-Machine--Portable-Barbecue-Machine--Black-1664446336362.jpg,https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/77/BBQ-Grill-Machine--Portable-Barbecue-Machine--Black-1664446337445.jpg,https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/77/BBQ-Grill-Machine--Portable-Barbecue-Machine--Black-1664446338094.jpg","<div class=""drz_description""><h2 class=""productDetails_heading"">Product details of BBQ Grill Machine/ Portable Barbecue Machine- Black</h2><div class=""description""><ul class=""""><li class="""">Light &amp; portable</li><li class="""">size 14 inci</li><li class="""">Clean and smokeless grilling</li><li class="""">Durable stainless steel heating element</li><li class="""">With ignition device: Not included</li><li class="""">Fuel: Charcoal</li><li class="""">Structure: One piece</li><li class="""">Applicable: 3 - 5 persons</li><li class="""">Stove type: Combination stove</li><li class="""">Material: Stainless Steel</li><li class="""">Outdoor use</li><li class="""">Weight: 2kg</li></ul></div><div class=""htmlContent""><div class=""html-content detail-content""><ul>
	<li>It is Cute, Fashionable and Looks Special. A Great Attraction for Any Themed Party or Event.</li>
	<li>Suitable for Birthday Party, Children's, Return Gift, Bar, Club, Cafe, Hotels, Coffee Shop, Family.</li>
	<li>Made of Food Grade PVC Plastic.</li>
	<li>Reusable Plastic material for juice drink mock tail etc.</li>
	<li>Random Designs &amp; Random Color</li>
</ul></div></div><h2 class=""specifications_heading"">Specifications of BBQ Grill Machine/ Portable Barbecue Machine- Black</h2><div class=""specifications""><ul class=""specification-keys""><li class=""key-li""><span class=""key-title""> Brand  </span><div class=""html-content key-value"">No Brand</div></li><li class=""key-li""><span class=""key-title""> SKU  </span><div class=""html-content key-value"">189900600_BD-1137491114</div></li></ul></div><div class=""boxContent""><div class=""box-content""><span class=""key-title"">What’s in the box</span><div class=""html-content box-content-html"">BBQ Grill Machine/ Portable Barbecue Machine</div></div></div></div>",-1,0,1
Jelly Candle Glass Shape With Led Light Big Size,190,500,Furniture & Decor > Home Decor > Candles & Candleholders,https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/78/Jelly-Candle-Glass-Shape-With-Led-Light-Big-Size-1664446342012.jpg,"<div class=""drz_description""><h2 class=""productDetails_heading""></h2><div class=""description""></div><div class=""htmlContent""></div><h2 class=""specifications_heading""></h2><div class=""specifications""></div><div class=""boxContent""></div></div>",-1,0,1
Press and Measure Oil and Vinegar Dispenser Bottle -500 ml,590,"1,000",Kitchen & Dining > Kitchen Utensils > Oil Sprayers & Dispensers,"https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/79/Press-and-Measure-Oil-and-Vinegar-Dispenser-Bottle--500-ml-1664446346659.jpg,https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/79/Press-and-Measure-Oil-and-Vinegar-Dispenser-Bottle--500-ml-1664446347761.jpg,https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/79/Press-and-Measure-Oil-and-Vinegar-Dispenser-Bottle--500-ml-1664446348828.jpg","<div class=""drz_description""><h2 class=""productDetails_heading"">Product details of Press and Measure Oil and Vinegar Dispenser Bottle -500 ml</h2><div class=""description""><ul class=""""><li class="""">100% Brand New &amp; Best Quality Product</li><li class="""">Material: Glass + ABS (Acrylonitrile Butadiene Styrene)</li><li class="""">Color: Transparent &amp; Grey &amp; Red &amp; Black</li><li class="""">Overall height: Approx. 11.02inch/28cm</li><li class="""">Bottom diameter: Approx. 2.56inch/6.5cm</li><li class="""">Capacity: 500ML</li><li class="""">Package Weight: 500g</li><li class="""">With easy to read graduated measurements --- teaspoons, tablespoons and milliliters</li><li class="""">Just gently press the silicone button, the oil could be get into the measuring tube, so you can easily grasp the scale</li><li class="""">So you can spot the exact amount without a separate measuring cup or spoon2-in-1 function, measures and pours liquids simultaneously</li><li class="""">Includes a separable base</li><li class="""">Press button to begin infusion of oil with fresh herbs</li><li class="""">Track measurements in the oil reservoir</li><li class="""">Also features a convenient pour spout</li><li class="""">Perfect to control the amount of oil used in cooking</li><li class="""">Can be use for vinegar, water, soy sauce and other liquids</li><li class="""">Dish washer safe, wide opening is easy for hand wash</li><li class="""">Allows you to monitor levels and easily identify when you need a refill</li><li class="""">Package included: 1x Glass Oil bottle</li><li class="""">Marketed by Officer's Kitchen</li><li class="""">Country Origin P.R.C</li><li class="""">1pcs</li></ul></div><div class=""htmlContent""><div class=""html-content detail-content""><p ><span ></span></p><div ><div ><img src=""https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/79/Press-and-Measure-Oil-and-Vinegar-Dispenser-Bottle--500-ml-1664446349610.jpg"" ></div></div><p ><span></span></p></div></div><h2 class=""specifications_heading"">Specifications of Press and Measure Oil and Vinegar Dispenser Bottle -500 ml</h2><div class=""specifications""><ul class=""specification-keys""><li class=""key-li""><span class=""key-title""> Brand  </span><div class=""html-content key-value"">No Brand</div></li><li class=""key-li""><span class=""key-title""> SKU  </span><div class=""html-content key-value"">185974927_BD-1132056903</div></li></ul></div><div class=""boxContent""><div class=""box-content""><span class=""key-title"">What’s in the box</span><div class=""html-content box-content-html"">Press and Measure Oil and Vinegar Dispenser Bottle -500 ml</div></div></div></div>",-1,0,1
Nicer Dicer Quick 5 in 1 Vegetable Cutter,520,900,Kitchen & Dining > Kitchen Utensils > Graters >  Peelers & Slicers,https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/80/Nicer-Dicer-Quick-5-in-1-Vegetable-Cutter-1664446353495.jpg,"<div class=""drz_description""><h2 class=""productDetails_heading""></h2><div class=""description""></div><div class=""htmlContent""></div><h2 class=""specifications_heading""></h2><div class=""specifications""></div><div class=""boxContent""></div></div>",-1,0,1
(9PCS) Measurement Cup Set -,850,"1,500",Kitchen & Dining > Kitchen Utensils > Measuring Tools & Scales,https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/81/-9PCS--Measurement-Cup-Set---1664446357586.jpg,"<div class=""drz_description""><h2 class=""productDetails_heading""></h2><div class=""description""></div><div class=""htmlContent""></div><h2 class=""specifications_heading""></h2><div class=""specifications""></div><div class=""boxContent""></div></div>",-1,0,1
Three Layer Lunch Box,577,"1,300",Kitchen & Dining > Kitchen Storage & Accessories > Lunch Bags & Boxes,https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/82/Three-Layer-Lunch-Box-1664446361872.jpg,"<div class=""drz_description""><h2 class=""productDetails_heading"">Product details of Three Layer Lunch Box</h2><div class=""description""><ul class=""""><li class="""">Product Name:Three Layer Lunch Box</li><li class="""">Product Color:Multicolor</li><li class="""">Easy to use</li><li class="""">Insulated lunch box</li><li class="""">Food warm for 2 to 4 hours</li><li class="""">Ideal for lunches and traveling</li><li class="""">Suitable for hot or cold food</li><li class="""">Multiple compartments</li><li class="""">High-quality food grade 18/8 (304) Stainless steel inside</li><li class="""">Food grade PP plastic outside; Insulated with PU foam</li><li class="""">Easy-grip, leak-proof lid, with built-in silicone ring seal to help prevent spillage</li></ul></div><div class=""htmlContent""></div><h2 class=""specifications_heading"">Specifications of Three Layer Lunch Box</h2><div class=""specifications""><ul class=""specification-keys""><li class=""key-li""><span class=""key-title""> Brand  </span><div class=""html-content key-value"">No Brand</div></li><li class=""key-li""><span class=""key-title""> SKU  </span><div class=""html-content key-value"">184334333_BD-1129187420</div></li><li class=""key-li""><span class=""key-title""> Material  </span><div class=""html-content key-value"">Fabric and Plastic</div></li></ul></div><div class=""boxContent""><div class=""box-content""><span class=""key-title"">What’s in the box</span><div class=""html-content box-content-html"">Three Layer Lunch Box</div></div></div></div>",-1,0,1
Bathroom Wall Shelf Square- Multicolor,230,350,Bedding & Bath > Bath > Bathroom Shelving,"https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/83/Bathroom-Wall-Shelf-Square--Multicolor-1664446365798.jpg,https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/83/Bathroom-Wall-Shelf-Square--Multicolor-1664446366427.jpg,https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/83/Bathroom-Wall-Shelf-Square--Multicolor-1664446367528.jpg","<div class=""drz_description""><h2 class=""productDetails_heading"">Product details of Bathroom Wall Shelf Square- Multicolor</h2><div class=""description""><ul class=""""><li class="""">Bathroom Shelves</li><li class="""">Mounted: Corner</li><li class="""">Material: Plastic</li><li class="""">Install Style: Wall Mounted Type</li><li class="""">Holder Surface Finishing: Chrome</li><li class="""">Shelf Material: Plastic</li></ul></div><div class=""htmlContent""><div class=""html-content detail-content""><p ><span ></span></p><div ><img src=""https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/83/Bathroom-Wall-Shelf-Square--Multicolor-1664446370620.png"" ></div><div ><img src=""https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/83/Bathroom-Wall-Shelf-Square--Multicolor-1664446372725.png"" ></div><p></p><div ><div ><img src=""https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/83/Bathroom-Wall-Shelf-Square--Multicolor-1664446374809.png"" ></div></div><p ><span></span></p></div></div><h2 class=""specifications_heading"">Specifications of Bathroom Wall Shelf Square- Multicolor</h2><div class=""specifications""><ul class=""specification-keys""><li class=""key-li""><span class=""key-title""> Brand  </span><div class=""html-content key-value"">No Brand</div></li><li class=""key-li""><span class=""key-title""> SKU  </span><div class=""html-content key-value"">176906884_BD-1116766554</div></li></ul></div><div class=""boxContent""><div class=""box-content""><span class=""key-title"">What’s in the box</span><div class=""html-content box-content-html"">Bathroom Wall Shelf Square- Multicolor</div></div></div></div>",-1,0,1
Silicone Baking Mat- Big size,850,,Kitchen & Dining > Bakeware > Baking Tools & Accessories,"https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/84/Silicone-Baking-Mat--Big-size-1664446378684.jpg,https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/84/Silicone-Baking-Mat--Big-size-1664446379341.jpg,https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/84/Silicone-Baking-Mat--Big-size-1664446379985.jpg,https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/84/Silicone-Baking-Mat--Big-size-1664446380651.jpg","<div class=""drz_description""><h2 class=""productDetails_heading"">Product details of Silicone Baking Mat- Big size</h2><div class=""description""><ul class=""""><li class="""">Item Name: Silicone Ruti Mat</li><li class="""">Material: Silicone</li><li class="""">Temperature Range: 60~240 Degree Celsius</li><li class="""">Features: Non-stick, Repeated Use, Scale, Soft</li><li class="""">Large - Length : 65cm(25.6 inch) ,Wide : 45 cm(17.7 inch)</li><li class="""">Big Size</li><li class="""">Unic Product</li><li class="""">Best quality</li></ul></div><div class=""htmlContent""></div><h2 class=""specifications_heading"">Specifications of Silicone Baking Mat- Big size</h2><div class=""specifications""><ul class=""specification-keys""><li class=""key-li""><span class=""key-title""> Brand  </span><div class=""html-content key-value"">No Brand</div></li><li class=""key-li""><span class=""key-title""> SKU  </span><div class=""html-content key-value"">184429900_BD-1129390125</div></li><li class=""key-li""><span class=""key-title""> Cookware material  </span><div class=""html-content key-value"">Silicone</div></li></ul></div><div class=""boxContent""><div class=""box-content""><span class=""key-title"">What’s in the box</span><div class=""html-content box-content-html"">Silicone Baking Mat- Big size</div></div></div></div>",-1,0,1
